Date,daily_new_cases
2/7/2021,136.0
2/8/2021,197.0
2/9/2021,118.0
2/10/2021,157.0
2/11/2021,129.0
2/12/2021,134.0
2/13/2021,44.0
2/14/2021,85.0
2/15/2021,141.0
2/16/2021,123.0
2/17/2021,94.0
2/18/2021,112.0
2/19/2021,83.0
2/20/2021,47.0
2/21/2021,104.0
2/22/2021,100.0
2/23/2021,96.0
2/24/2021,84.0
2/25/2021,63.0
2/26/2021,80.0
2/27/2021,33.0
2/28/2021,40.0
3/1/2021,95.0
3/2/2021,108.0
3/3/2021,93.0
3/4/2021,88.0
3/5/2021,33.0
3/6/2021,61.0
3/7/2021,38.0
3/8/2021,69.0
3/9/2021,48.0
3/10/2021,54.0
3/11/2021,40.0
3/12/2021,53.0
3/13/2021,7.0
3/14/2021,18.0
3/15/2021,35.0
3/16/2021,22.0
3/17/2021,17.0
3/18/2021,9.0
3/19/2021,10.0
3/20/2021,6.0
3/21/2021,22.0
3/22/2021,26.0
3/23/2021,16.0
3/24/2021,12.0
3/25/2021,17.0
3/26/2021,15.0
3/27/2021,4.0
3/28/2021,0.0
3/29/2021,5.0
3/30/2021,11.0
3/31/2021,8.0
4/1/2021,3.0
4/2/2021,3.0
4/3/2021,2.0
4/4/2021,2.0
4/5/2021,6.0
4/6/2021,3.0
4/7/2021,5.0
4/8/2021,2.0
4/9/2021,3.0
4/10/2021,0.0
4/11/2021,2.0
4/12/2021,2.0
4/13/2021,3.0
4/14/2021,0.0
4/15/2021,1.0
4/16/2021,3.0
4/17/2021,2.0
4/18/2021,1.0
4/19/2021,1.0
4/20/2021,1.0
4/21/2021,0.0
4/22/2021,0.0
4/23/2021,0.0
4/24/2021,1.0
4/25/2021,0.0
4/26/2021,0.0
4/27/2021,0.0
4/28/2021,0.0
4/29/2021,1.0
4/30/2021,0.0
5/1/2021,0.0
5/2/2021,1.0
5/3/2021,3.0
5/4/2021,0.0
5/5/2021,2.0
5/6/2021,0.0
5/7/2021,0.0
5/8/2021,0.0
5/9/2021,1.0
5/10/2021,0.0
5/11/2021,2.0
5/12/2021,0.0
5/13/2021,0.0
5/14/2021,1.0
5/15/2021,0.0
5/16/2021,0.0
5/17/2021,0.0
5/18/2021,0.0
5/19/2021,0.0
5/20/2021,1.0
5/21/2021,1.0
5/22/2021,0.0
5/23/2021,1.0
5/24/2021,1.0
5/25/2021,0.0
5/26/2021,0.0
5/27/2021,0.0
5/28/2021,0.0
5/29/2021,0.0
5/30/2021,0.0
5/31/2021,1.0
6/1/2021,0.0
6/2/2021,0.0
6/3/2021,0.0
6/4/2021,0.0
6/5/2021,0.0
6/6/2021,0.0
6/7/2021,0.0
6/8/2021,0.0
6/9/2021,1.0
6/10/2021,0.0
6/11/2021,1.0
6/12/2021,0.0
6/13/2021,0.0
6/14/2021,0.0
6/15/2021,1.0
6/16/2021,0.0
6/17/2021,1.0
6/18/2021,0.0
6/19/2021,0.0
6/20/2021,0.0
6/21/2021,1.0
6/22/2021,1.0
6/23/2021,0.0
6/24/2021,0.0
6/25/2021,0.0
6/26/2021,1.0
6/27/2021,1.0
6/28/2021,3.0
6/29/2021,6.0
6/30/2021,2.0
7/1/2021,6.0
7/2/2021,3.0
7/3/2021,0.0
7/4/2021,9.0
7/5/2021,13.0
7/6/2021,18.0
7/7/2021,11.0
7/8/2021,7.0
7/9/2021,18.0
7/10/2021,8.0
7/11/2021,18.0
7/12/2021,23.0
7/13/2021,21.0
7/14/2021,19.0
7/15/2021,22.0
7/16/2021,31.0
7/17/2021,13.0
7/18/2021,30.0
7/19/2021,52.0
7/20/2021,57.0
7/21/2021,62.0
7/22/2021,48.0
7/23/2021,50.0
7/24/2021,41.0
7/25/2021,48.0
7/26/2021,81.0
7/27/2021,71.0
7/28/2021,76.0
7/29/2021,82.0
7/30/2021,109.0
7/31/2021,94.0
8/1/2021,90.0
8/2/2021,142.0
8/3/2021,135.0
8/4/2021,152.0
8/5/2021,128.0
8/6/2021,166.0
8/7/2021,108.0
8/8/2021,134.0
8/9/2021,191.0
8/10/2021,201.0
8/11/2021,142.0
8/12/2021,175.0
8/13/2021,163.0
8/14/2021,148.0
8/15/2021,128.0
8/16/2021,217.0
8/17/2021,200.0
8/18/2021,235.0
8/19/2021,214.0
8/20/2021,218.0
8/21/2021,139.0
8/22/2021,222.0
8/23/2021,230.0
8/24/2021,295.0
8/25/2021,247.0
8/26/2021,224.0
8/27/2021,221.0
8/28/2021,178.0
8/29/2021,237.0
8/30/2021,235.0
8/31/2021,279.0
9/1/2021,263.0
9/2/2021,282.0
9/3/2021,230.0
9/4/2021,104.0
9/5/2021,172.0
9/6/2021,237.0
9/7/2021,153.0
9/8/2021,61.0
9/9/2021,213.0
9/10/2021,206.0
9/11/2021,209.0
9/12/2021,206.0
9/13/2021,178.0
9/14/2021,210.0
9/15/2021,116.0
9/16/2021,17.0
9/17/2021,106.0
9/18/2021,143.0
9/19/2021,127.0
9/20/2021,102.0
9/21/2021,73.0
9/22/2021,105.0
9/23/2021,88.0
9/24/2021,102.0
9/25/2021,40.0
9/26/2021,64.0
9/27/2021,94.0
9/28/2021,19.0
9/29/2021,42.0
9/30/2021,64.0
10/1/2021,40.0
10/2/2021,17.0
10/3/2021,43.0
10/4/2021,37.0
10/5/2021,25.0
10/6/2021,28.0
10/7/2021,26.0
10/8/2021,36.0
10/9/2021,17.0
10/10/2021,34.0
10/11/2021,39.0
10/12/2021,34.0
10/13/2021,27.0
10/14/2021,28.0
10/15/2021,23.0
10/16/2021,12.0
10/17/2021,17.0
10/18/2021,25.0
10/19/2021,16.0
10/20/2021,7.0
10/21/2021,8.0
10/22/2021,6.0
10/23/2021,5.0
10/24/2021,12.0
10/25/2021,12.0
10/26/2021,4.0
10/27/2021,3.0
10/28/2021,6.0
10/29/2021,8.0
10/30/2021,0.0
10/31/2021,7.0
11/1/2021,2.0
11/2/2021,1.0
11/3/2021,2.0
11/4/2021,1.0
11/5/2021,3.0
11/6/2021,0.0
11/7/2021,1.0
11/8/2021,2.0
11/9/2021,1.0
11/10/2021,1.0
11/11/2021,2.0
11/12/2021,2.0
11/13/2021,3.0
11/14/2021,1.0
11/15/2021,3.0
11/16/2021,2.0
11/17/2021,10.0
11/18/2021,1.0
11/19/2021,3.0
11/20/2021,0.0
11/21/2021,3.0
11/22/2021,11.0
11/23/2021,10.0
